# #1(p) 2(cnum) 3(comp1) 4(comp2) 5(avg_csizes) 6(avg_fcsizes) 7(P)
5.236947791164658569e-03 9.072199999999999420e+01 9.762199999999999989e+01 1.715399999999999991e+01 4.354476799999999059e+01 3.332743999999997264e+00 9.713006399999999019e+01
5.269076305220883431e-03 8.987199999999999989e+01 1.001140000000000043e+02 1.675600000000000023e+01 4.534140799999995863e+01 3.215992000000003070e+00 9.948061600000005456e+01
5.301204819277108293e-03 8.904000000000000625e+01 1.024440000000000026e+02 1.628200000000000003e+01 4.709097600000004746e+01 3.114624000000000503e+00 1.016603280000000638e+02
5.333333333333333155e-03 8.821200000000000330e+01 1.045979999999999990e+02 1.611799999999999855e+01 4.876785600000004450e+01 3.051560000000001160e+00 1.038228479999999365e+02
5.365461847389558017e-03 8.739000000000000057e+01 1.064719999999999942e+02 1.586599999999999966e+01 5.027673599999997123e+01 2.993424000000001417e+00 1.055766159999999729e+02
5.397590361445782879e-03 8.656000000000000227e+01 1.085699999999999932e+02 1.547600000000000087e+01 5.199108799999997643e+01 2.903240000000001597e+00 1.077628799999999814e+02
5.429718875502007741e-03 8.573600000000000421e+01 1.110199999999999960e+02 1.486800000000000033e+01 5.388836800000001404e+01 2.736240000000001338e+00 1.103123040000000117e+02
5.461847389558232603e-03 8.493200000000000216e+01 1.131779999999999973e+02 1.435999999999999943e+01 5.569393599999997235e+01 2.617336000000000773e+00 1.120861439999999902e+02
5.493975903614457465e-03 8.414400000000000546e+01 1.151179999999999950e+02 1.405599999999999916e+01 5.732299200000000639e+01 2.532087999999999450e+00 1.140767520000000275e+02
5.526104417670682327e-03 8.336400000000000432e+01 1.168979999999999961e+02 1.391399999999999970e+01 5.881059199999999265e+01 2.467559999999999309e+00 1.160507599999998831e+02
5.558232931726908056e-03 8.260200000000000387e+01 1.188640000000000043e+02 1.358200000000000074e+01 6.046227200000005553e+01 2.372751999999994865e+00 1.179860000000000184e+02
5.590361445783132918e-03 8.186199999999999477e+01 1.209659999999999940e+02 1.308600000000000030e+01 6.232212800000003483e+01 2.256295999999998525e+00 1.200255360000000024e+02
5.622489959839357780e-03 8.110200000000000387e+01 1.225939999999999941e+02 1.302399999999999913e+01 6.381819199999993231e+01 2.225863999999999177e+00 1.215812320000000000e+02
5.654618473895582642e-03 8.034399999999999409e+01 1.245199999999999960e+02 1.276200000000000045e+01 6.559873600000001659e+01 2.149551999999999463e+00 1.236220479999999782e+02
5.686746987951807504e-03 7.957599999999999341e+01 1.264399999999999977e+02 1.237199999999999989e+01 6.732475199999998949e+01 2.040959999999999219e+00 1.258497679999999974e+02
5.718875502008032366e-03 7.885200000000000387e+01 1.281860000000000070e+02 1.219200000000000017e+01 6.898657600000001366e+01 1.984375999999999918e+00 1.276518000000000939e+02
5.751004016064257228e-03 7.812800000000000011e+01 1.295519999999999925e+02 1.216200000000000081e+01 7.036383999999999617e+01 1.971936000000000133e+00 1.289233600000000308e+02
5.783132530120482090e-03 7.739000000000000057e+01 1.313400000000000034e+02 1.185200000000000031e+01 7.207465600000004713e+01 1.889007999999998022e+00 1.306665839999999434e+02
5.815261044176706952e-03 7.667000000000000171e+01 1.331279999999999859e+02 1.152999999999999936e+01 7.381147199999999486e+01 1.814159999999998663e+00 1.324942399999999907e+02
5.847389558232931814e-03 7.596200000000000330e+01 1.348880000000000052e+02 1.126999999999999957e+01 7.558884799999999871e+01 1.742415999999998855e+00 1.342496399999999426e+02
5.879518072289156676e-03 7.524800000000000466e+01 1.365980000000000132e+02 1.103200000000000003e+01 7.732443200000001582e+01 1.683000000000000274e+00 1.358675199999999847e+02
5.911646586345381538e-03 7.455599999999999739e+01 1.384879999999999995e+02 1.067399999999999949e+01 7.921518399999996518e+01 1.594031999999999449e+00 1.377221280000000263e+02
5.943775100401606400e-03 7.386199999999999477e+01 1.402860000000000014e+02 1.035399999999999920e+01 8.106206399999992129e+01 1.514312000000000102e+00 1.397304639999999551e+02
5.975903614457831262e-03 7.321399999999999864e+01 1.413979999999999961e+02 1.026600000000000001e+01 8.232123200000003749e+01 1.499927999999999928e+00 1.408287359999998785e+02
6.008032128514056124e-03 7.251600000000000534e+01 1.429859999999999900e+02 9.951999999999999957e+00 8.401494399999997142e+01 1.432600000000001206e+00 1.424869759999999701e+02
6.040160642570280985e-03 7.186199999999999477e+01 1.444639999999999986e+02 9.842000000000000526e+00 8.562918400000002350e+01 1.399248000000000491e+00 1.439887519999999768e+02
6.072289156626505847e-03 7.119400000000000261e+01 1.462419999999999902e+02 9.384000000000000341e+00 8.751209599999997124e+01 1.295240000000000391e+00 1.458568320000001108e+02
6.104417670682730709e-03 7.052599999999999625e+01 1.478679999999999950e+02 9.131999999999999673e+00 8.930203199999998276e+01 1.228272000000000030e+00 1.473690319999998906e+02
6.136546184738955571e-03 6.984399999999999409e+01 1.492199999999999989e+02 8.992000000000000881e+00 9.081249599999996747e+01 1.185295999999999239e+00 1.488834880000001135e+02
6.168674698795180433e-03 6.915200000000000102e+01 1.503640000000000043e+02 8.945999999999999730e+00 9.218372799999991685e+01 1.181744000000000128e+00 1.499755760000000180e+02
6.200803212851405295e-03 6.851999999999999602e+01 1.517940000000000111e+02 8.701999999999999957e+00 9.385111999999992349e+01 1.152936000000000627e+00 1.514512640000000943e+02
6.232931726907630157e-03 6.788800000000000523e+01 1.531380000000000052e+02 8.486000000000000654e+00 9.544608000000002335e+01 1.116632000000000069e+00 1.528377439999999865e+02
6.265060240963855019e-03 6.727800000000000580e+01 1.544159999999999968e+02 8.269999999999999574e+00 9.693377599999998040e+01 1.062896000000000063e+00 1.542317999999999643e+02
6.297188755020080748e-03 6.668999999999999773e+01 1.557280000000000086e+02 8.071999999999999176e+00 9.851849599999995633e+01 1.030560000000000143e+00 1.555177840000001197e+02
6.329317269076305610e-03 6.605599999999999739e+01 1.568899999999999864e+02 7.966000000000000192e+00 9.994123199999994256e+01 1.010360000000000591e+00 1.567251039999999023e+02
6.361445783132530472e-03 6.538400000000000034e+01 1.584379999999999882e+02 7.769999999999999574e+00 1.018345119999999326e+02 9.753040000000002818e-01 1.582429999999999382e+02
6.393574297188755334e-03 6.476600000000000534e+01 1.598300000000000125e+02 7.517999999999999794e+00 1.035037919999998337e+02 9.166159999999995422e-01 1.596305040000001156e+02
6.425702811244980196e-03 6.416599999999999682e+01 1.609300000000000068e+02 7.429999999999999716e+00 1.048917759999999078e+02 8.991919999999997692e-01 1.607200080000000924e+02
6.457831325301205058e-03 6.360399999999999920e+01 1.620099999999999909e+02 7.307999999999999829e+00 1.062378080000000011e+02 8.770960000000007639e-01 1.618185600000000761e+02
6.489959839357429920e-03 6.303600000000000136e+01 1.632179999999999893e+02 7.129999999999999893e+00 1.077049280000000380e+02 8.254480000000004036e-01 1.631143279999998583e+02
6.522088353413654782e-03 6.247399999999999665e+01 1.642220000000000084e+02 7.062000000000000277e+00 1.089938400000000627e+02 8.088560000000012407e-01 1.641801600000000576e+02
6.554216867469879644e-03 6.189800000000000324e+01 1.653979999999999961e+02 6.881999999999999673e+00 1.105175840000000278e+02 7.841679999999999762e-01 1.654267599999999732e+02
6.586345381526104506e-03 6.135799999999999699e+01 1.663120000000000118e+02 6.812000000000000277e+00 1.117077919999998841e+02 7.698559999999997627e-01 1.663479119999999511e+02
6.618473895582329368e-03 6.077600000000000335e+01 1.674000000000000057e+02 6.679999999999999716e+00 1.131282879999999835e+02 7.495200000000006302e-01 1.674786559999999724e+02
6.650602409638554230e-03 6.024000000000000199e+01 1.684159999999999968e+02 6.554000000000000270e+00 1.144669440000001259e+02 7.325600000000002110e-01 1.685382480000000669e+02
6.682730923694779092e-03 5.970199999999999818e+01 1.694139999999999873e+02 6.461999999999999744e+00 1.157892320000000126e+02 7.163760000000007899e-01 1.696142960000000528e+02
6.714859437751003954e-03 5.914999999999999858e+01 1.703660000000000139e+02 6.376000000000000334e+00 1.170591039999999623e+02 7.022160000000008395e-01 1.706237760000001344e+02
6.746987951807228816e-03 5.861800000000000210e+01 1.713340000000000032e+02 6.256000000000000227e+00 1.183687519999999864e+02 6.878960000000002850e-01 1.716695919999999376e+02
6.779116465863453678e-03 5.806400000000000006e+01 1.722839999999999918e+02 6.209999999999999964e+00 1.196697440000000086e+02 6.774720000000005182e-01 1.726143520000001104e+02
6.811244979919678540e-03 5.752000000000000313e+01 1.732580000000000098e+02 6.120000000000000107e+00 1.209856000000000051e+02 6.585040000000003113e-01 1.736323600000000340e+02
6.843373493975903402e-03 5.696800000000000352e+01 1.742400000000000091e+02 6.027999999999999581e+00 1.223380640000001023e+02 6.420319999999997140e-01 1.746338719999999114e+02
6.875502008032128264e-03 5.645799999999999841e+01 1.750920000000000130e+02 5.916000000000000369e+00 1.235057120000001021e+02 6.282559999999997036e-01 1.754560319999998796e+02
6.907630522088353126e-03 5.596000000000000085e+01 1.760999999999999943e+02 5.753999999999999559e+00 1.248925760000000338e+02 6.091040000000002008e-01 1.764619679999999278e+02
6.939759036144577987e-03 5.542000000000000171e+01 1.770480000000000018e+02 5.668000000000000149e+00 1.262195840000000260e+02 5.967839999999999812e-01 1.774174639999999954e+02
6.971887550200802849e-03 5.492799999999999727e+01 1.779600000000000080e+02 5.583999999999999631e+00 1.274905120000000949e+02 5.833440000000003067e-01 1.782063200000000904e+02
7.004016064257027711e-03 5.438600000000000279e+01 1.788360000000000127e+02 5.567999999999999616e+00 1.287176160000001346e+02 5.731519999999999948e-01 1.791126960000000281e+02
7.036144578313253441e-03 5.391400000000000148e+01 1.795519999999999925e+02 5.532000000000000028e+00 1.297366560000000106e+02 5.670560000000000045e-01 1.798160720000000481e+02
7.068273092369478303e-03 5.339600000000000080e+01 1.803859999999999957e+02 5.458000000000000185e+00 1.309278399999999181e+02 5.573680000000000856e-01 1.806354559999999765e+02
7.100401606425703165e-03 5.294800000000000040e+01 1.812160000000000082e+02 5.357999999999999652e+00 1.321197919999999328e+02 5.440320000000004041e-01 1.814764479999999480e+02
7.132530120481928027e-03 5.247399999999999665e+01 1.820939999999999941e+02 5.290000000000000036e+00 1.333807999999999652e+02 5.317680000000001295e-01 1.823638799999999662e+02
7.164658634538152888e-03 5.202600000000000335e+01 1.827719999999999914e+02 5.256000000000000227e+00 1.343667519999999342e+02 5.242559999999999443e-01 1.830592480000001103e+02
7.196787148594377750e-03 5.156400000000000006e+01 1.834720000000000084e+02 5.250000000000000000e+00 1.353768639999998982e+02 5.176960000000002671e-01 1.837650640000000237e+02
7.228915662650602612e-03 5.113000000000000256e+01 1.842880000000000109e+02 5.128000000000000114e+00 1.365430879999999831e+02 4.998560000000004111e-01 1.845810399999999731e+02
7.261044176706827474e-03 5.066799999999999926e+01 1.849679999999999893e+02 5.088000000000000078e+00 1.375437439999998617e+02 4.934560000000000057e-01 1.852797999999999092e+02
7.293172690763052336e-03 5.022599999999999909e+01 1.856819999999999879e+02 5.059999999999999609e+00 1.385952320000000384e+02 4.869839999999996949e-01 1.859775440000000515e+02
7.325301204819277198e-03 4.980799999999999983e+01 1.863499999999999943e+02 5.027999999999999581e+00 1.395762079999999514e+02 4.793999999999997152e-01 1.866432160000000806e+02
7.357429718875502060e-03 4.939600000000000080e+01 1.871080000000000041e+02 4.943999999999999950e+00 1.406922719999999458e+02 4.672639999999997906e-01 1.874778800000000558e+02
7.389558232931726922e-03 4.896000000000000085e+01 1.878000000000000114e+02 4.895999999999999908e+00 1.417171199999998805e+02 4.591519999999997825e-01 1.881650960000000055e+02
7.421686746987951784e-03 4.849199999999999733e+01 1.885900000000000034e+02 4.838000000000000078e+00 1.428963680000000238e+02 4.509199999999999320e-01 1.889493199999999717e+02
7.453815261044176646e-03 4.802799999999999869e+01 1.893259999999999934e+02 4.791999999999999815e+00 1.439953919999999812e+02 4.429200000000001469e-01 1.896884880000001203e+02
7.485943775100401508e-03 4.759400000000000119e+01 1.899900000000000091e+02 4.764000000000000234e+00 1.449947679999999650e+02 4.354320000000002078e-01 1.904161519999999825e+02
7.518072289156626370e-03 4.719800000000000040e+01 1.906179999999999950e+02 4.717999999999999972e+00 1.459438879999999585e+02 4.289840000000001985e-01 1.910080159999999125e+02
7.550200803212851232e-03 4.674199999999999733e+01 1.912719999999999914e+02 4.700000000000000178e+00 1.469355359999999564e+02 4.229760000000002407e-01 1.916367199999999684e+02
7.582329317269076094e-03 4.632000000000000028e+01 1.918720000000000141e+02 4.671999999999999709e+00 1.478428639999999064e+02 4.165440000000002474e-01 1.922673999999999808e+02
7.614457831325300956e-03 4.592000000000000171e+01 1.924379999999999882e+02 4.655999999999999694e+00 1.487081759999998667e+02 4.118320000000000314e-01 1.928299279999999101e+02
7.646586345381525818e-03 4.555199999999999960e+01 1.929660000000000082e+02 4.626000000000000334e+00 1.495227199999998220e+02 4.078640000000001709e-01 1.933844400000000405e+02
7.678714859437750680e-03 4.512800000000000011e+01 1.935920000000000130e+02 4.594000000000000306e+00 1.504900479999999163e+02 4.027039999999998954e-01 1.940225679999999215e+02
7.710843373493975542e-03 4.471399999999999864e+01 1.942179999999999893e+02 4.546000000000000263e+00 1.514520159999999009e+02 3.960879999999998291e-01 1.946264479999999821e+02
7.742971887550200404e-03 4.430799999999999983e+01 1.948899999999999864e+02 4.500000000000000000e+00 1.524833600000000331e+02 3.885199999999994769e-01 1.952819280000001640e+02
7.775100401606426133e-03 4.390999999999999659e+01 1.954379999999999882e+02 4.475999999999999979e+00 1.533354720000000384e+02 3.843759999999998844e-01 1.958434000000000594e+02
7.807228915662650995e-03 4.352400000000000091e+01 1.960980000000000132e+02 4.429999999999999716e+00 1.543557919999999797e+02 3.765519999999999978e-01 1.964593519999999671e+02
7.839357429718874989e-03 4.315200000000000102e+01 1.966980000000000075e+02 4.371999999999999886e+00 1.552814719999999795e+02 3.688719999999999777e-01 1.970977279999999610e+02
7.871485943775100719e-03 4.272800000000000153e+01 1.973300000000000125e+02 4.288000000000000256e+00 1.562714719999999886e+02 3.612560000000001881e-01 1.977061840000000075e+02
7.903614457831324713e-03 4.234199999999999875e+01 1.979219999999999970e+02 4.243999999999999773e+00 1.572033119999999826e+02 3.555919999999998526e-01 1.983131040000000098e+02
7.935742971887550443e-03 4.197399999999999665e+01 1.985360000000000014e+02 4.214000000000000412e+00 1.581646879999999840e+02 3.500320000000001763e-01 1.989002480000001185e+02
7.967871485943774437e-03 4.161800000000000210e+01 1.990360000000000014e+02 4.185999999999999943e+00 1.589561120000000471e+02 3.456800000000003203e-01 1.994317839999999649e+02
8.000000000000000167e-03 4.122599999999999909e+01 1.996179999999999950e+02 4.152000000000000135e+00 1.598739680000001613e+02 3.403440000000000909e-01 2.000499999999998408e+02
8.032128514056224161e-03 4.086399999999999721e+01 2.001959999999999980e+02 4.086000000000000298e+00 1.607854880000002140e+02 3.327840000000001353e-01 2.006306399999999712e+02
8.064257028112449890e-03 4.051400000000000290e+01 2.006980000000000075e+02 4.035999999999999588e+00 1.615866400000001875e+02 3.282000000000000473e-01 2.011752160000000060e+02
8.096385542168673885e-03 4.016599999999999682e+01 2.012580000000000098e+02 3.974000000000000199e+00 1.624752480000001071e+02 3.201199999999998491e-01 2.017890079999998534e+02
8.128514056224899614e-03 3.978399999999999892e+01 2.018499999999999943e+02 3.935999999999999943e+00 1.634199200000000758e+02 3.142000000000003124e-01 2.024019359999998926e+02
8.160642570281125344e-03 3.941400000000000148e+01 2.023859999999999957e+02 3.906000000000000139e+00 1.642835679999999741e+02 3.099440000000002193e-01 2.029821520000001840e+02
8.192771084337349338e-03 3.908800000000000097e+01 2.028720000000000141e+02 3.875999999999999890e+00 1.650688479999999458e+02 3.061440000000000272e-01 2.034541440000000136e+02
8.224899598393575068e-03 3.876200000000000045e+01 2.033540000000000134e+02 3.846000000000000085e+00 1.658479840000001388e+02 3.018160000000001397e-01 2.039208960000000275e+02
8.257028112449799062e-03 3.844800000000000040e+01 2.038480000000000132e+02 3.822000000000000064e+00 1.666491680000000315e+02 2.980959999999999166e-01 2.043898079999999879e+02
