# #1(p) 2(cnum) 3(comp1) 4(comp2) 5(avg_csizes) 6(avg_fcsizes) 7(P)
7.500000000000000000e-01 5.477999999999999758e+00 6.192319999999999709e+02 2.052000000000000046e+00 6.135476416000001336e+02 1.718400000000000830e-02 2.482282399999998006e+02
7.508333333333333526e-01 5.402000000000000135e+00 6.193540000000000418e+02 2.017999999999999794e+00 6.137886848000000555e+02 1.668160000000000476e-02 2.482744192000000680e+02
7.516666666666667052e-01 5.349999999999999645e+00 6.194260000000000446e+02 2.005999999999999783e+00 6.139308671999998523e+02 1.646400000000000641e-02 2.483070335999998974e+02
7.524999999999999467e-01 5.298000000000000043e+00 6.195099999999999909e+02 1.983999999999999986e+00 6.140970303999998805e+02 1.617600000000001328e-02 2.483457919999999888e+02
7.533333333333332993e-01 5.232000000000000206e+00 6.195819999999999936e+02 1.981999999999999984e+00 6.142396800000000212e+02 1.604160000000001696e-02 2.483735424000001331e+02
7.541666666666666519e-01 5.198000000000000398e+00 6.196440000000000055e+02 1.959999999999999964e+00 6.143619967999998153e+02 1.569280000000001368e-02 2.483910495999999739e+02
7.550000000000000044e-01 5.153999999999999915e+00 6.197079999999999700e+02 1.939999999999999947e+00 6.144883903999999575e+02 1.543680000000001613e-02 2.484153823999997144e+02
7.558333333333333570e-01 5.104000000000000092e+00 6.197780000000000200e+02 1.929999999999999938e+00 6.146268287999998847e+02 1.521600000000001424e-02 2.484414976000002184e+02
7.566666666666667096e-01 5.070000000000000284e+00 6.198139999999999645e+02 1.929999999999999938e+00 6.146980607999998938e+02 1.514560000000001426e-02 2.484572831999997788e+02
7.574999999999999512e-01 5.014000000000000234e+00 6.198819999999999482e+02 1.921999999999999931e+00 6.148327295999996522e+02 1.499840000000001589e-02 2.484837759999999776e+02
7.583333333333333037e-01 4.975999999999999979e+00 6.199279999999999973e+02 1.913999999999999924e+00 6.149236607999995385e+02 1.488000000000001648e-02 2.485056959999998298e+02
7.591666666666666563e-01 4.929999999999999716e+00 6.200000000000000000e+02 1.895999999999999908e+00 6.150657727999993085e+02 1.459840000000000963e-02 2.485277887999997972e+02
7.600000000000000089e-01 4.887999999999999901e+00 6.200599999999999454e+02 1.887999999999999901e+00 6.151846911999992926e+02 1.444480000000000590e-02 2.485526431999998636e+02
7.608333333333333615e-01 4.849999999999999645e+00 6.201180000000000518e+02 1.868000000000000105e+00 6.152992703999990454e+02 1.418560000000000654e-02 2.485730783999999858e+02
7.616666666666667140e-01 4.804000000000000270e+00 6.201739999999999782e+02 1.858000000000000096e+00 6.154103231999990840e+02 1.404480000000000658e-02 2.485900255999999331e+02
7.624999999999999556e-01 4.759999999999999787e+00 6.202340000000000373e+02 1.848000000000000087e+00 6.155290495999989844e+02 1.388480000000000270e-02 2.486105376000001002e+02
7.633333333333333082e-01 4.698000000000000398e+00 6.203379999999999654e+02 1.812000000000000055e+00 6.157345599999988508e+02 1.339200000000000113e-02 2.486474464000000069e+02
7.641666666666666607e-01 4.645999999999999908e+00 6.204020000000000437e+02 1.806000000000000050e+00 6.158613951999989240e+02 1.326400000000000148e-02 2.486788448000000358e+02
7.650000000000000133e-01 4.597999999999999865e+00 6.204740000000000464e+02 1.782000000000000028e+00 6.160040895999991335e+02 1.302080000000000078e-02 2.487066368000000693e+02
7.658333333333333659e-01 4.540000000000000036e+00 6.205579999999999927e+02 1.762000000000000011e+00 6.161704127999993261e+02 1.276480000000000149e-02 2.487443647999998859e+02
7.666666666666667185e-01 4.482000000000000206e+00 6.206380000000000337e+02 1.743999999999999995e+00 6.163290175999995881e+02 1.253440000000000110e-02 2.487745760000001098e+02
7.674999999999999600e-01 4.435999999999999943e+00 6.207259999999999991e+02 1.701999999999999957e+00 6.165023039999996399e+02 1.156800000000000536e-02 2.488154144000002361e+02
7.683333333333333126e-01 4.387999999999999901e+00 6.208179999999999836e+02 1.663999999999999924e+00 6.166843775999997206e+02 1.116480000000000944e-02 2.488472000000001003e+02
7.691666666666666652e-01 4.339999999999999858e+00 6.208680000000000518e+02 1.663999999999999924e+00 6.167836031999997886e+02 1.110400000000001143e-02 2.488650847999999769e+02
7.700000000000000178e-01 4.306000000000000050e+00 6.209059999999999491e+02 1.659999999999999920e+00 6.168589439999997239e+02 1.103040000000000791e-02 2.488834047999999086e+02
7.708333333333333703e-01 4.269999999999999574e+00 6.209479999999999791e+02 1.651999999999999913e+00 6.169422015999997484e+02 1.093760000000000739e-02 2.488967807999998456e+02
7.716666666666666119e-01 4.235999999999999766e+00 6.210040000000000191e+02 1.633999999999999897e+00 6.170530175999998619e+02 1.070720000000000525e-02 2.489183007999999404e+02
7.724999999999999645e-01 4.198000000000000398e+00 6.210560000000000400e+02 1.622000000000000108e+00 6.171560768000000508e+02 1.054080000000000295e-02 2.489353056000000493e+02
7.733333333333333171e-01 4.153999999999999915e+00 6.211200000000000045e+02 1.604000000000000092e+00 6.172830272000001059e+02 1.035520000000000364e-02 2.489621408000000429e+02
7.741666666666666696e-01 4.107999999999999652e+00 6.211680000000000064e+02 1.600000000000000089e+00 6.173782400000000052e+02 1.027200000000000335e-02 2.489808767999998622e+02
7.750000000000000222e-01 4.070000000000000284e+00 6.212240000000000464e+02 1.582000000000000073e+00 6.174891776000001755e+02 1.010560000000000277e-02 2.490076256000000399e+02
7.758333333333333748e-01 4.032000000000000028e+00 6.212699999999999818e+02 1.572000000000000064e+00 6.175804991999999629e+02 9.993600000000000053e-03 2.490276640000000157e+02
7.766666666666666163e-01 3.994000000000000217e+00 6.213179999999999836e+02 1.568000000000000060e+00 6.176757376000000477e+02 9.884800000000000877e-03 2.490440576000000021e+02
7.774999999999999689e-01 3.946000000000000174e+00 6.213880000000000337e+02 1.550000000000000044e+00 6.178143807999997534e+02 9.548800000000001384e-03 2.490711872000001392e+02
7.783333333333333215e-01 3.899999999999999911e+00 6.214379999999999882e+02 1.544000000000000039e+00 6.179136575999997376e+02 9.449600000000002442e-03 2.490911328000000253e+02
7.791666666666666741e-01 3.847999999999999865e+00 6.215220000000000482e+02 1.510000000000000009e+00 6.180796095999995714e+02 8.860800000000000273e-03 2.491247775999998169e+02
7.800000000000000266e-01 3.798000000000000043e+00 6.215900000000000318e+02 1.489999999999999991e+00 6.182145663999995122e+02 8.636799999999998298e-03 2.491504479999998409e+02
7.808333333333333792e-01 3.758000000000000007e+00 6.216420000000000528e+02 1.479999999999999982e+00 6.183177087999997639e+02 8.489599999999998189e-03 2.491737792000000411e+02
7.816666666666666208e-01 3.721999999999999975e+00 6.216860000000000355e+02 1.465999999999999970e+00 6.184051967999996577e+02 8.387199999999993966e-03 2.491894367999998678e+02
7.824999999999999734e-01 3.701999999999999957e+00 6.217079999999999700e+02 1.463999999999999968e+00 6.184488895999998022e+02 8.345599999999992955e-03 2.492000032000001966e+02
7.833333333333333259e-01 3.672000000000000153e+00 6.217480000000000473e+02 1.457999999999999963e+00 6.185281535999997686e+02 8.230399999999991889e-03 2.492130687999999452e+02
7.841666666666666785e-01 3.640000000000000124e+00 6.218079999999999927e+02 1.433999999999999941e+00 6.186471999999996569e+02 7.980799999999997965e-03 2.492326784000001396e+02
7.850000000000000311e-01 3.600000000000000089e+00 6.218600000000000136e+02 1.423999999999999932e+00 6.187504575999996632e+02 7.852799999999998323e-03 2.492496223999999643e+02
7.858333333333333837e-01 3.552000000000000046e+00 6.219139999999999873e+02 1.411999999999999922e+00 6.188577855999994881e+02 7.747199999999996624e-03 2.492743680000000381e+02
7.866666666666666252e-01 3.491999999999999993e+00 6.220099999999999909e+02 1.377999999999999892e+00 6.190482047999996666e+02 7.350399999999994785e-03 2.493185151999997800e+02
7.874999999999999778e-01 3.446000000000000174e+00 6.220660000000000309e+02 1.358000000000000096e+00 6.191595327999996243e+02 7.215999999999997590e-03 2.493437344000000166e+02
7.883333333333333304e-01 3.414000000000000146e+00 6.221180000000000518e+02 1.338000000000000078e+00 6.192626047999995080e+02 6.991999999999995614e-03 2.493663839999999254e+02
7.891666666666666829e-01 3.379999999999999893e+00 6.221620000000000346e+02 1.328000000000000069e+00 6.193499135999992404e+02 6.870399999999997863e-03 2.493825888000000361e+02
7.900000000000000355e-01 3.351999999999999869e+00 6.222000000000000455e+02 1.312000000000000055e+00 6.194255039999992505e+02 6.777599999999998209e-03 2.493967776000002061e+02
7.908333333333333881e-01 3.319999999999999840e+00 6.222419999999999618e+02 1.300000000000000044e+00 6.195090111999992359e+02 6.671999999999996510e-03 2.494123200000000793e+02
7.916666666666666297e-01 3.282000000000000028e+00 6.222859999999999445e+02 1.292000000000000037e+00 6.195965311999992764e+02 6.582399999999996934e-03 2.494294016000001761e+02
7.924999999999999822e-01 3.236000000000000210e+00 6.223440000000000509e+02 1.286000000000000032e+00 6.197116671999992832e+02 6.451199999999997214e-03 2.494524384000000623e+02
7.933333333333333348e-01 3.212000000000000188e+00 6.223759999999999764e+02 1.280000000000000027e+00 6.197752063999993197e+02 6.367999999999996927e-03 2.494680928000001359e+02
7.941666666666666874e-01 3.180000000000000160e+00 6.224080000000000155e+02 1.278000000000000025e+00 6.198388671999991857e+02 6.316799999999996550e-03 2.494812928000001193e+02
7.950000000000000400e-01 3.149999999999999911e+00 6.224439999999999600e+02 1.272000000000000020e+00 6.199104255999992574e+02 6.239999999999994683e-03 2.494950016000001369e+02
7.958333333333332815e-01 3.117999999999999883e+00 6.224800000000000182e+02 1.264000000000000012e+00 6.199820287999990569e+02 6.169599999999997308e-03 2.495088384000000303e+02
7.966666666666666341e-01 3.096000000000000085e+00 6.225019999999999527e+02 1.262000000000000011e+00 6.200258431999990307e+02 6.134399999999997320e-03 2.495182016000001113e+02
7.974999999999999867e-01 3.060000000000000053e+00 6.225380000000000109e+02 1.256000000000000005e+00 6.200974591999989798e+02 6.076800000000001124e-03 2.495346079999999631e+02
7.983333333333333393e-01 3.025999999999999801e+00 6.225879999999999654e+02 1.241999999999999993e+00 6.201967103999990059e+02 5.920000000000001650e-03 2.495560032000000206e+02
7.991666666666666918e-01 2.994000000000000217e+00 6.226319999999999482e+02 1.223999999999999977e+00 6.202842111999989356e+02 5.772800000000001541e-03 2.495716575999999520e+02
8.000000000000000444e-01 2.975999999999999979e+00 6.226599999999999682e+02 1.211999999999999966e+00 6.203397823999988532e+02 5.657600000000003078e-03 2.495839744000000167e+02
8.008333333333332860e-01 2.942000000000000171e+00 6.227019999999999982e+02 1.197999999999999954e+00 6.204233535999989044e+02 5.616000000000003801e-03 2.496031327999999121e+02
8.016666666666666385e-01 2.919999999999999929e+00 6.227300000000000182e+02 1.187999999999999945e+00 6.204790399999989177e+02 5.552000000000003981e-03 2.496124671999999691e+02
8.024999999999999911e-01 2.895999999999999908e+00 6.227599999999999909e+02 1.177999999999999936e+00 6.205387519999989081e+02 5.478400000000004794e-03 2.496230367999999658e+02
8.033333333333333437e-01 2.854000000000000092e+00 6.228120000000000118e+02 1.163999999999999924e+00 6.206421695999987378e+02 5.363200000000002861e-03 2.496391935999999703e+02
8.041666666666666963e-01 2.814000000000000057e+00 6.228619999999999663e+02 1.143999999999999906e+00 6.207416447999988804e+02 5.232000000000004009e-03 2.496551935999999046e+02
8.050000000000000488e-01 2.778000000000000025e+00 6.229059999999999491e+02 1.129999999999999893e+00 6.208290687999990496e+02 5.116800000000005545e-03 2.496695199999998920e+02
8.058333333333332904e-01 2.755999999999999783e+00 6.229299999999999500e+02 1.122000000000000108e+00 6.208768767999991951e+02 5.072000000000006191e-03 2.496796351999999217e+02
8.066666666666666430e-01 2.728000000000000203e+00 6.229579999999999700e+02 1.114000000000000101e+00 6.209326911999991125e+02 5.027200000000005969e-03 2.496898304000000621e+02
8.074999999999999956e-01 2.705999999999999961e+00 6.229840000000000373e+02 1.106000000000000094e+00 6.209843583999989960e+02 4.972800000000008117e-03 2.496984287999998173e+02
8.083333333333333481e-01 2.685999999999999943e+00 6.230099999999999909e+02 1.100000000000000089e+00 6.210360383999989153e+02 4.905600000000008218e-03 2.497074687999997309e+02
8.091666666666667007e-01 2.660000000000000142e+00 6.230420000000000300e+02 1.092000000000000082e+00 6.210996735999991643e+02 4.828800000000008953e-03 2.497184992000001671e+02
8.100000000000000533e-01 2.640000000000000124e+00 6.230620000000000118e+02 1.088000000000000078e+00 6.211395135999990771e+02 4.796800000000009043e-03 2.497274144000000717e+02
8.108333333333332948e-01 2.600000000000000089e+00 6.231100000000000136e+02 1.068000000000000060e+00 6.212350143999993861e+02 4.688000000000010735e-03 2.497472991999999010e+02
8.116666666666666474e-01 2.561999999999999833e+00 6.231559999999999491e+02 1.056000000000000050e+00 6.213265215999992961e+02 4.582400000000009903e-03 2.497704064000000415e+02
8.125000000000000000e-01 2.540000000000000036e+00 6.231860000000000355e+02 1.042000000000000037e+00 6.213861695999993344e+02 4.502400000000009693e-03 2.497829055999999071e+02
8.133333333333333526e-01 2.524000000000000021e+00 6.232039999999999509e+02 1.032000000000000028e+00 6.214219839999992701e+02 4.467200000000009705e-03 2.497903743999996493e+02
8.141666666666667052e-01 2.500000000000000000e+00 6.232279999999999518e+02 1.026000000000000023e+00 6.214697791999993797e+02 4.428800000000010506e-03 2.497975104000001636e+02
8.149999999999999467e-01 2.482000000000000206e+00 6.232500000000000000e+02 1.018000000000000016e+00 6.215135615999993206e+02 4.374400000000010051e-03 2.498026176000001897e+02
8.158333333333332993e-01 2.446000000000000174e+00 6.233039999999999736e+02 9.939999999999999947e-01 6.216208895999992592e+02 4.185600000000007197e-03 2.498267199999998809e+02
8.166666666666666519e-01 2.418000000000000149e+00 6.233579999999999472e+02 9.579999999999999627e-01 6.217275135999993836e+02 3.593600000000011455e-03 2.498373215999999957e+02
8.175000000000000044e-01 2.390000000000000124e+00 6.233880000000000337e+02 9.499999999999999556e-01 6.217872191999992992e+02 3.539200000000011434e-03 2.498489375999998856e+02
8.183333333333333570e-01 2.371999999999999886e+00 6.234099999999999682e+02 9.399999999999999467e-01 6.218310399999993479e+02 3.484800000000011413e-03 2.498595231999998987e+02
8.191666666666667096e-01 2.355999999999999872e+00 6.234260000000000446e+02 9.340000000000000524e-01 6.218629247999992913e+02 3.459200000000012092e-03 2.498643039999998336e+02
8.199999999999999512e-01 2.338000000000000078e+00 6.234460000000000264e+02 9.280000000000000471e-01 6.219027839999994285e+02 3.420800000000011592e-03 2.498722720000000947e+02
8.208333333333333037e-01 2.322000000000000064e+00 6.234640000000000555e+02 9.240000000000000435e-01 6.219385791999993671e+02 3.385600000000011170e-03 2.498804639999997619e+02
8.216666666666666563e-01 2.290000000000000036e+00 6.234980000000000473e+02 9.120000000000000329e-01 6.220062975999992432e+02 3.324800000000011427e-03 2.498934912000000850e+02
8.225000000000000089e-01 2.270000000000000018e+00 6.235199999999999818e+02 9.020000000000000240e-01 6.220500799999994115e+02 3.283200000000011283e-03 2.498988319999998282e+02
8.233333333333333615e-01 2.254000000000000004e+00 6.235460000000000491e+02 8.880000000000000115e-01 6.221018303999993577e+02 3.209600000000011229e-03 2.499066208000002121e+02
8.241666666666667140e-01 2.237999999999999989e+00 6.235679999999999836e+02 8.780000000000000027e-01 6.221455999999992628e+02 3.136000000000010741e-03 2.499143232000000410e+02
8.249999999999999556e-01 2.221999999999999975e+00 6.235860000000000127e+02 8.739999999999999991e-01 6.221814271999994617e+02 3.100800000000010319e-03 2.499210688000000289e+02
8.258333333333333082e-01 2.208000000000000185e+00 6.236000000000000227e+02 8.679999999999999938e-01 6.222093119999994997e+02 3.078400000000009774e-03 2.499268671999999185e+02
8.266666666666666607e-01 2.188000000000000167e+00 6.236200000000000045e+02 8.639999999999999902e-01 6.222491583999996010e+02 3.046400000000009864e-03 2.499367679999999439e+02
8.275000000000000133e-01 2.173999999999999932e+00 6.236420000000000528e+02 8.559999999999999831e-01 6.222928575999995928e+02 2.966400000000010088e-03 2.499432607999999334e+02
8.283333333333333659e-01 2.157999999999999918e+00 6.236580000000000155e+02 8.519999999999999796e-01 6.223246911999996200e+02 2.940800000000009466e-03 2.499496735999999828e+02
8.291666666666667185e-01 2.141999999999999904e+00 6.236799999999999500e+02 8.439999999999999725e-01 6.223684607999996388e+02 2.880000000000009722e-03 2.499614272000000312e+02
8.299999999999999600e-01 2.129999999999999893e+00 6.236920000000000073e+02 8.399999999999999689e-01 6.223923903999997265e+02 2.860800000000010123e-03 2.499660927999999842e+02
8.308333333333333126e-01 2.109999999999999876e+00 6.237179999999999609e+02 8.279999999999999583e-01 6.224441599999996697e+02 2.780800000000010347e-03 2.499780320000002121e+02
8.316666666666666652e-01 2.096000000000000085e+00 6.237340000000000373e+02 8.239999999999999547e-01 6.224760127999995802e+02 2.748800000000010436e-03 2.499806175999998459e+02
8.325000000000000178e-01 2.076000000000000068e+00 6.237540000000000191e+02 8.139999999999999458e-01 6.225158847999994123e+02 2.716800000000009225e-03 2.499883391999998423e+02
8.333333333333333703e-01 2.057999999999999829e+00 6.237780000000000200e+02 8.000000000000000444e-01 6.225636927999993304e+02 2.652800000000009404e-03 2.499989087999999811e+02
8.341666666666666119e-01 2.045999999999999819e+00 6.237899999999999636e+02 7.940000000000000391e-01 6.225876159999994570e+02 2.633600000000009371e-03 2.500046368000000712e+02
8.349999999999999645e-01 2.024000000000000021e+00 6.238139999999999645e+02 7.780000000000000249e-01 6.226354943999995157e+02 2.588800000000008716e-03 2.500098464000001286e+02
8.358333333333333171e-01 2.004000000000000004e+00 6.238360000000000127e+02 7.640000000000000124e-01 6.226793535999994447e+02 2.547200000000009006e-03 2.500207136000000787e+02
8.366666666666666696e-01 1.987999999999999989e+00 6.238540000000000418e+02 7.560000000000000053e-01 6.227152127999994491e+02 2.512000000000009017e-03 2.500282464000001141e+02
8.375000000000000222e-01 1.969999999999999973e+00 6.238799999999999955e+02 7.379999999999999893e-01 6.227669311999993624e+02 2.406400000000009053e-03 2.500389215999999806e+02
8.383333333333333748e-01 1.951999999999999957e+00 6.239020000000000437e+02 7.299999999999999822e-01 6.228107327999994141e+02 2.352000000000007730e-03 2.500519327999999746e+02
8.391666666666666163e-01 1.931999999999999940e+00 6.239260000000000446e+02 7.199999999999999734e-01 6.228585343999994848e+02 2.300800000000007787e-03 2.500590016000000162e+02
8.399999999999999689e-01 1.911999999999999922e+00 6.239479999999999791e+02 7.059999999999999609e-01 6.229023935999996411e+02 2.259200000000007209e-03 2.500686880000002361e+02
8.408333333333333215e-01 1.899999999999999911e+00 6.239619999999999891e+02 6.999999999999999556e-01 6.229302911999997150e+02 2.230400000000006943e-03 2.500754655999999443e+02
8.416666666666666741e-01 1.883999999999999897e+00 6.239779999999999518e+02 6.959999999999999520e-01 6.229621823999997332e+02 2.204800000000007188e-03 2.500834880000001021e+02
8.425000000000000266e-01 1.870000000000000107e+00 6.239919999999999618e+02 6.899999999999999467e-01 6.229900927999999567e+02 2.182400000000007077e-03 2.500869632000001843e+02
8.433333333333333792e-01 1.852000000000000091e+00 6.240119999999999436e+02 6.840000000000000524e-01 6.230299072000000251e+02 2.144000000000006144e-03 2.500926304000003029e+02
8.441666666666666208e-01 1.844000000000000083e+00 6.240299999999999727e+02 6.740000000000000435e-01 6.230655808000001343e+02 2.019200000000004845e-03 2.500975232000001540e+02
8.449999999999999734e-01 1.836000000000000076e+00 6.240399999999999636e+02 6.700000000000000400e-01 6.230854848000000175e+02 1.996800000000005168e-03 2.500993024000003970e+02
8.458333333333333259e-01 1.818000000000000060e+00 6.240660000000000309e+02 6.520000000000000240e-01 6.231372991999998021e+02 1.929600000000005269e-03 2.501087904000001743e+02
8.466666666666666785e-01 1.804000000000000048e+00 6.240800000000000409e+02 6.440000000000000169e-01 6.231652287999997952e+02 1.907200000000004508e-03 2.501151551999999754e+02
8.475000000000000311e-01 1.786000000000000032e+00 6.241019999999999754e+02 6.300000000000000044e-01 6.232091007999998737e+02 1.859200000000004642e-03 2.501258720000001858e+02
8.483333333333333837e-01 1.778000000000000025e+00 6.241119999999999663e+02 6.239999999999999991e-01 6.232290367999999035e+02 1.836800000000004748e-03 2.501330496000002768e+02
8.491666666666666252e-01 1.764000000000000012e+00 6.241299999999999955e+02 6.119999999999999885e-01 6.232649023999997553e+02 1.795200000000004388e-03 2.501386144000005345e+02
8.499999999999999778e-01 1.735999999999999988e+00 6.241580000000000155e+02 5.979999999999999760e-01 6.233207551999997804e+02 1.750400000000004383e-03 2.501516608000003146e+02
8.508333333333333304e-01 1.719999999999999973e+00 6.241739999999999782e+02 5.979999999999999760e-01 6.233526272000000290e+02 1.724800000000004628e-03 2.501576832000002071e+02
8.516666666666666829e-01 1.707999999999999963e+00 6.241860000000000355e+02 5.939999999999999725e-01 6.233765439999998534e+02 1.705600000000004378e-03 2.501609984000002385e+02
8.525000000000000355e-01 1.689999999999999947e+00 6.242060000000000173e+02 5.839999999999999636e-01 6.234164223999998740e+02 1.667200000000004312e-03 2.501696159999999907e+02
8.533333333333333881e-01 1.673999999999999932e+00 6.242240000000000464e+02 5.739999999999999547e-01 6.234523199999999861e+02 1.632000000000003890e-03 2.501767775999999230e+02
8.541666666666666297e-01 1.661999999999999922e+00 6.242359999999999900e+02 5.699999999999999512e-01 6.234762495999999601e+02 1.612800000000003640e-03 2.501825887999999622e+02
8.549999999999999822e-01 1.657999999999999918e+00 6.242440000000000282e+02 5.659999999999999476e-01 6.234921727999999348e+02 1.587200000000003235e-03 2.501870816000002833e+02
8.558333333333333348e-01 1.639999999999999902e+00 6.242659999999999627e+02 5.540000000000000480e-01 6.235360255999999026e+02 1.539200000000002719e-03 2.501944128000000376e+02
8.566666666666666874e-01 1.625999999999999890e+00 6.242820000000000391e+02 5.420000000000000373e-01 6.235679295999998430e+02 1.507200000000002591e-03 2.502004448000001560e+02
8.575000000000000400e-01 1.618000000000000105e+00 6.242899999999999636e+02 5.400000000000000355e-01 6.235838719999998148e+02 1.494400000000002714e-03 2.502040895999999179e+02
8.583333333333332815e-01 1.604000000000000092e+00 6.243039999999999736e+02 5.300000000000000266e-01 6.236118143999998438e+02 1.472000000000001953e-03 2.502112191999998174e+02
8.591666666666666341e-01 1.594000000000000083e+00 6.243139999999999645e+02 5.240000000000000213e-01 6.236317695999997568e+02 1.456000000000002214e-03 2.502137311999999838e+02
8.599999999999999867e-01 1.586000000000000076e+00 6.243239999999999554e+02 5.180000000000000160e-01 6.236517055999996728e+02 1.433600000000002320e-03 2.502165856000000588e+02
8.608333333333333393e-01 1.576000000000000068e+00 6.243339999999999463e+02 5.120000000000000107e-01 6.236716543999996247e+02 1.417600000000001931e-03 2.502208159999999566e+02
8.616666666666666918e-01 1.564000000000000057e+00 6.243519999999999754e+02 5.000000000000000000e-01 6.237075071999996680e+02 1.369600000000000982e-03 2.502294143999996265e+02
8.625000000000000444e-01 1.558000000000000052e+00 6.243579999999999472e+02 4.939999999999999947e-01 6.237194879999996147e+02 1.360000000000001182e-03 2.502324511999997867e+02
8.633333333333332860e-01 1.546000000000000041e+00 6.243700000000000045e+02 4.879999999999999893e-01 6.237434303999997383e+02 1.340800000000001366e-03 2.502371167999995976e+02
8.641666666666666385e-01 1.532000000000000028e+00 6.243840000000000146e+02 4.779999999999999805e-01 6.237713599999997314e+02 1.318400000000001255e-03 2.502417535999998108e+02
8.649999999999999911e-01 1.520000000000000018e+00 6.243959999999999582e+02 4.719999999999999751e-01 6.237952895999997054e+02 1.299200000000001439e-03 2.502474976000000879e+02
8.658333333333333437e-01 1.514000000000000012e+00 6.244020000000000437e+02 4.699999999999999734e-01 6.238072511999996550e+02 1.289600000000001205e-03 2.502498911999998086e+02
8.666666666666666963e-01 1.506000000000000005e+00 6.244160000000000537e+02 4.620000000000000218e-01 6.238350783999997020e+02 1.228800000000000378e-03 2.502590496000001110e+02
8.675000000000000488e-01 1.491999999999999993e+00 6.244360000000000355e+02 4.480000000000000093e-01 6.238749247999996896e+02 1.177599999999999350e-03 2.502699455999998293e+02
8.683333333333332904e-01 1.483999999999999986e+00 6.244500000000000455e+02 4.359999999999999987e-01 6.239028095999998413e+02 1.129599999999999268e-03 2.502766079999998681e+02
8.691666666666666430e-01 1.475999999999999979e+00 6.244579999999999700e+02 4.299999999999999933e-01 6.239187711999998101e+02 1.116799999999999174e-03 2.502785919999998328e+02
8.699999999999999956e-01 1.463999999999999968e+00 6.244719999999999800e+02 4.179999999999999827e-01 6.239466879999998810e+02 1.087999999999998907e-03 2.502862751999998920e+02
8.708333333333333481e-01 1.455999999999999961e+00 6.244800000000000182e+02 4.119999999999999774e-01 6.239626495999997360e+02 1.075199999999998813e-03 2.502885088000000451e+02
8.716666666666667007e-01 1.447999999999999954e+00 6.244900000000000091e+02 4.060000000000000275e-01 6.239825791999998046e+02 1.052799999999998702e-03 2.502944223999996325e+02
8.725000000000000533e-01 1.439999999999999947e+00 6.245019999999999527e+02 3.960000000000000187e-01 6.240065023999999312e+02 1.020799999999998358e-03 2.502995327999995538e+02
8.733333333333332948e-01 1.435999999999999943e+00 6.245059999999999718e+02 3.940000000000000169e-01 6.240144831999998587e+02 1.014399999999998419e-03 2.503007615999999871e+02
8.741666666666666474e-01 1.425999999999999934e+00 6.245199999999999818e+02 3.840000000000000080e-01 6.240423871999998937e+02 9.791999999999979973e-04 2.503060896000001492e+02
8.750000000000000000e-01 1.417999999999999927e+00 6.245299999999999727e+02 3.739999999999999991e-01 6.240623423999998067e+02 9.567999999999981034e-04 2.503103999999996176e+02
8.758333333333333526e-01 1.409999999999999920e+00 6.245380000000000109e+02 3.719999999999999973e-01 6.240782975999998143e+02 9.439999999999983344e-04 2.503144863999998790e+02
8.766666666666667052e-01 1.403999999999999915e+00 6.245460000000000491e+02 3.659999999999999920e-01 6.240942527999998219e+02 9.247999999999984098e-04 2.503187903999998696e+02
8.774999999999999467e-01 1.393999999999999906e+00 6.245579999999999927e+02 3.559999999999999831e-01 6.241181759999997212e+02 8.991999999999984380e-04 2.503241599999998641e+02
8.783333333333332993e-01 1.385999999999999899e+00 6.245700000000000500e+02 3.459999999999999742e-01 6.241420991999997341e+02 8.671999999999984192e-04 2.503269343999998000e+02
8.791666666666666519e-01 1.381999999999999895e+00 6.245739999999999554e+02 3.439999999999999725e-01 6.241500799999997753e+02 8.607999999999984804e-04 2.503293567999998572e+02
8.800000000000000044e-01 1.374000000000000110e+00 6.245800000000000409e+02 3.420000000000000262e-01 6.241620543999996471e+02 8.575999999999984027e-04 2.503318431999997813e+02
8.808333333333333570e-01 1.362000000000000099e+00 6.245919999999999845e+02 3.300000000000000155e-01 6.241860159999997677e+02 8.383999999999984781e-04 2.503353983999997183e+02
8.816666666666667096e-01 1.358000000000000096e+00 6.245960000000000036e+02 3.280000000000000138e-01 6.241939967999995815e+02 8.319999999999985393e-04 2.503360543999996537e+02
8.824999999999999512e-01 1.350000000000000089e+00 6.246059999999999945e+02 3.180000000000000049e-01 6.242139519999997219e+02 8.095999999999985370e-04 2.503393151999994473e+02
8.833333333333333037e-01 1.342000000000000082e+00 6.246140000000000327e+02 3.119999999999999996e-01 6.242299199999996517e+02 7.967999999999986595e-04 2.503426783999996132e+02
8.841666666666666563e-01 1.332000000000000073e+00 6.246240000000000236e+02 3.059999999999999942e-01 6.242498751999997921e+02 7.807999999999987043e-04 2.503473855999994271e+02
8.850000000000000089e-01 1.322000000000000064e+00 6.246359999999999673e+02 2.959999999999999853e-01 6.242738175999998020e+02 7.551999999999988410e-04 2.503515103999994835e+02
8.858333333333333615e-01 1.312000000000000055e+00 6.246459999999999582e+02 2.899999999999999800e-01 6.242937727999999424e+02 7.391999999999989942e-04 2.503542303999995227e+02
8.866666666666667140e-01 1.298000000000000043e+00 6.246639999999999873e+02 2.760000000000000231e-01 6.243296768000000156e+02 6.975999999999989588e-04 2.503621919999998795e+02
8.874999999999999556e-01 1.292000000000000037e+00 6.246720000000000255e+02 2.680000000000000160e-01 6.243456383999999844e+02 6.783999999999991426e-04 2.503646880000000863e+02
