# t er pr apr br abr
1.930000000000000000e+02 1.107500000000000000e+04 4.126700000000000000e+04 3.041000000000000000e+03 2.000000000000000000e+00 1.940000000000000000e+02
1.940000000000000000e+02 1.123200000000000000e+04 4.216800000000000000e+04 3.059000000000000000e+03 2.000000000000000000e+00 1.950000000000000000e+02
1.950000000000000000e+02 1.136700000000000000e+04 4.299500000000000000e+04 3.074000000000000000e+03 2.000000000000000000e+00 1.960000000000000000e+02
1.960000000000000000e+02 1.155200000000000000e+04 4.381700000000000000e+04 3.101000000000000000e+03 2.000000000000000000e+00 1.970000000000000000e+02
1.970000000000000000e+02 1.172300000000000000e+04 4.454400000000000000e+04 3.116000000000000000e+03 2.000000000000000000e+00 1.980000000000000000e+02
1.980000000000000000e+02 1.190800000000000000e+04 4.539200000000000000e+04 3.136000000000000000e+03 2.000000000000000000e+00 1.990000000000000000e+02
1.990000000000000000e+02 1.207400000000000000e+04 4.634400000000000000e+04 3.155000000000000000e+03 2.000000000000000000e+00 2.000000000000000000e+02
2.000000000000000000e+02 1.222900000000000000e+04 4.723600000000000000e+04 3.175000000000000000e+03 2.000000000000000000e+00 2.010000000000000000e+02
2.010000000000000000e+02 1.237000000000000000e+04 4.814200000000000000e+04 3.196000000000000000e+03 2.000000000000000000e+00 2.020000000000000000e+02
2.020000000000000000e+02 1.246500000000000000e+04 4.902500000000000000e+04 3.210000000000000000e+03 2.000000000000000000e+00 2.030000000000000000e+02
2.030000000000000000e+02 1.268500000000000000e+04 4.991000000000000000e+04 3.240000000000000000e+03 2.000000000000000000e+00 2.040000000000000000e+02
2.040000000000000000e+02 1.283900000000000000e+04 5.083300000000000000e+04 3.261000000000000000e+03 2.000000000000000000e+00 2.050000000000000000e+02
2.050000000000000000e+02 1.296500000000000000e+04 5.190800000000000000e+04 3.291000000000000000e+03 2.000000000000000000e+00 2.060000000000000000e+02
2.060000000000000000e+02 1.315300000000000000e+04 5.289200000000000000e+04 3.306000000000000000e+03 2.000000000000000000e+00 2.070000000000000000e+02
2.070000000000000000e+02 1.333400000000000000e+04 5.369400000000000000e+04 3.320000000000000000e+03 2.000000000000000000e+00 2.080000000000000000e+02
2.080000000000000000e+02 1.350000000000000000e+04 5.468500000000000000e+04 3.338000000000000000e+03 2.000000000000000000e+00 2.090000000000000000e+02
2.090000000000000000e+02 1.374300000000000000e+04 5.563800000000000000e+04 3.358000000000000000e+03 2.000000000000000000e+00 2.100000000000000000e+02
2.100000000000000000e+02 1.396900000000000000e+04 5.664100000000000000e+04 3.373000000000000000e+03 2.000000000000000000e+00 2.110000000000000000e+02
2.110000000000000000e+02 1.414600000000000000e+04 5.750400000000000000e+04 3.395000000000000000e+03 2.000000000000000000e+00 2.120000000000000000e+02
2.120000000000000000e+02 1.443200000000000000e+04 5.834200000000000000e+04 3.422000000000000000e+03 2.000000000000000000e+00 2.130000000000000000e+02
2.130000000000000000e+02 1.463400000000000000e+04 5.944000000000000000e+04 3.433000000000000000e+03 2.000000000000000000e+00 2.140000000000000000e+02
2.140000000000000000e+02 1.485900000000000000e+04 6.037300000000000000e+04 3.457000000000000000e+03 2.000000000000000000e+00 2.150000000000000000e+02
2.150000000000000000e+02 1.511700000000000000e+04 6.136000000000000000e+04 3.477000000000000000e+03 2.000000000000000000e+00 2.160000000000000000e+02
2.160000000000000000e+02 1.531600000000000000e+04 6.229500000000000000e+04 3.492000000000000000e+03 2.000000000000000000e+00 2.170000000000000000e+02
2.170000000000000000e+02 1.556000000000000000e+04 6.316600000000000000e+04 3.505000000000000000e+03 2.000000000000000000e+00 2.180000000000000000e+02
2.180000000000000000e+02 1.577100000000000000e+04 6.430700000000000000e+04 3.528000000000000000e+03 2.000000000000000000e+00 2.190000000000000000e+02
2.190000000000000000e+02 1.600700000000000000e+04 6.515400000000000000e+04 3.551000000000000000e+03 2.000000000000000000e+00 2.200000000000000000e+02
2.200000000000000000e+02 1.622600000000000000e+04 6.614500000000000000e+04 3.566000000000000000e+03 2.000000000000000000e+00 2.210000000000000000e+02
2.210000000000000000e+02 1.652300000000000000e+04 6.711900000000000000e+04 3.583000000000000000e+03 2.000000000000000000e+00 2.220000000000000000e+02
2.220000000000000000e+02 1.688700000000000000e+04 6.801200000000000000e+04 3.602000000000000000e+03 2.000000000000000000e+00 2.230000000000000000e+02
2.230000000000000000e+02 1.722000000000000000e+04 6.896100000000000000e+04 3.616000000000000000e+03 2.000000000000000000e+00 2.240000000000000000e+02
2.240000000000000000e+02 1.748900000000000000e+04 6.986300000000000000e+04 3.641000000000000000e+03 2.000000000000000000e+00 2.250000000000000000e+02
2.250000000000000000e+02 1.778900000000000000e+04 7.073700000000000000e+04 3.662000000000000000e+03 2.000000000000000000e+00 2.260000000000000000e+02
2.260000000000000000e+02 1.813600000000000000e+04 7.156700000000000000e+04 3.680000000000000000e+03 2.000000000000000000e+00 2.270000000000000000e+02
2.270000000000000000e+02 1.835900000000000000e+04 7.278300000000000000e+04 3.711000000000000000e+03 2.000000000000000000e+00 2.280000000000000000e+02
2.280000000000000000e+02 1.862600000000000000e+04 7.355200000000000000e+04 3.742000000000000000e+03 2.000000000000000000e+00 2.290000000000000000e+02
2.290000000000000000e+02 1.896300000000000000e+04 7.435900000000000000e+04 3.761000000000000000e+03 2.000000000000000000e+00 2.300000000000000000e+02
2.300000000000000000e+02 1.928500000000000000e+04 7.529600000000000000e+04 3.784000000000000000e+03 2.000000000000000000e+00 2.310000000000000000e+02
2.310000000000000000e+02 1.963700000000000000e+04 7.637900000000000000e+04 3.815000000000000000e+03 2.000000000000000000e+00 2.320000000000000000e+02
2.320000000000000000e+02 2.003300000000000000e+04 7.710800000000000000e+04 3.844000000000000000e+03 2.000000000000000000e+00 2.330000000000000000e+02
2.330000000000000000e+02 2.039200000000000000e+04 7.808100000000000000e+04 3.857000000000000000e+03 2.000000000000000000e+00 2.340000000000000000e+02
2.340000000000000000e+02 2.073200000000000000e+04 7.889400000000000000e+04 3.866000000000000000e+03 2.000000000000000000e+00 2.350000000000000000e+02
2.350000000000000000e+02 2.122400000000000000e+04 7.967100000000000000e+04 3.894000000000000000e+03 2.000000000000000000e+00 2.360000000000000000e+02
2.360000000000000000e+02 2.150100000000000000e+04 8.043200000000000000e+04 3.915000000000000000e+03 2.000000000000000000e+00 2.370000000000000000e+02
2.370000000000000000e+02 2.196000000000000000e+04 8.129400000000000000e+04 3.933000000000000000e+03 2.000000000000000000e+00 2.380000000000000000e+02
2.380000000000000000e+02 2.229900000000000000e+04 8.204100000000000000e+04 3.964000000000000000e+03 2.000000000000000000e+00 2.390000000000000000e+02
2.390000000000000000e+02 2.273000000000000000e+04 8.288100000000000000e+04 3.991000000000000000e+03 2.000000000000000000e+00 2.400000000000000000e+02
2.400000000000000000e+02 2.312500000000000000e+04 8.375000000000000000e+04 4.024000000000000000e+03 2.000000000000000000e+00 2.410000000000000000e+02
2.410000000000000000e+02 2.358200000000000000e+04 8.443700000000000000e+04 4.034000000000000000e+03 2.000000000000000000e+00 2.420000000000000000e+02
2.420000000000000000e+02 2.401400000000000000e+04 8.521000000000000000e+04 4.064000000000000000e+03 2.000000000000000000e+00 2.430000000000000000e+02
2.430000000000000000e+02 2.441300000000000000e+04 8.617700000000000000e+04 4.098000000000000000e+03 2.000000000000000000e+00 2.440000000000000000e+02
2.440000000000000000e+02 2.495500000000000000e+04 8.694400000000000000e+04 4.128000000000000000e+03 2.000000000000000000e+00 2.450000000000000000e+02
2.450000000000000000e+02 2.542500000000000000e+04 8.773300000000000000e+04 4.153000000000000000e+03 2.000000000000000000e+00 2.460000000000000000e+02
2.460000000000000000e+02 2.585200000000000000e+04 8.839600000000000000e+04 4.173000000000000000e+03 2.000000000000000000e+00 2.470000000000000000e+02
2.470000000000000000e+02 2.637800000000000000e+04 8.899500000000000000e+04 4.195000000000000000e+03 2.000000000000000000e+00 2.480000000000000000e+02
2.480000000000000000e+02 2.691500000000000000e+04 8.960900000000000000e+04 4.221000000000000000e+03 2.000000000000000000e+00 2.490000000000000000e+02
2.490000000000000000e+02 2.753200000000000000e+04 9.030900000000000000e+04 4.240000000000000000e+03 2.000000000000000000e+00 2.500000000000000000e+02
2.500000000000000000e+02 2.809300000000000000e+04 9.107200000000000000e+04 4.274000000000000000e+03 2.000000000000000000e+00 2.510000000000000000e+02
2.510000000000000000e+02 2.862600000000000000e+04 9.177900000000000000e+04 4.297000000000000000e+03 4.000000000000000000e+00 2.520000000000000000e+02
2.520000000000000000e+02 2.900800000000000000e+04 9.257400000000000000e+04 4.323000000000000000e+03 4.000000000000000000e+00 2.530000000000000000e+02
2.530000000000000000e+02 2.963000000000000000e+04 9.322400000000000000e+04 4.347000000000000000e+03 4.000000000000000000e+00 2.540000000000000000e+02
2.540000000000000000e+02 3.016800000000000000e+04 9.377700000000000000e+04 4.377000000000000000e+03 4.000000000000000000e+00 2.550000000000000000e+02
2.550000000000000000e+02 3.064700000000000000e+04 9.442300000000000000e+04 4.401000000000000000e+03 4.000000000000000000e+00 2.560000000000000000e+02
2.560000000000000000e+02 3.123100000000000000e+04 9.514100000000000000e+04 4.418000000000000000e+03 4.000000000000000000e+00 2.570000000000000000e+02
2.570000000000000000e+02 3.170700000000000000e+04 9.572400000000000000e+04 4.442000000000000000e+03 4.000000000000000000e+00 2.580000000000000000e+02
2.580000000000000000e+02 3.223400000000000000e+04 9.638000000000000000e+04 4.485000000000000000e+03 4.000000000000000000e+00 2.590000000000000000e+02
2.590000000000000000e+02 3.267500000000000000e+04 9.701000000000000000e+04 4.505000000000000000e+03 4.000000000000000000e+00 2.600000000000000000e+02
2.600000000000000000e+02 3.310600000000000000e+04 9.781100000000000000e+04 4.518000000000000000e+03 4.000000000000000000e+00 2.610000000000000000e+02
2.610000000000000000e+02 3.382500000000000000e+04 9.856200000000000000e+04 4.553000000000000000e+03 4.000000000000000000e+00 2.620000000000000000e+02
2.620000000000000000e+02 3.428200000000000000e+04 9.926500000000000000e+04 4.586000000000000000e+03 4.000000000000000000e+00 2.630000000000000000e+02
2.630000000000000000e+02 3.493100000000000000e+04 9.985700000000000000e+04 4.607000000000000000e+03 4.000000000000000000e+00 2.640000000000000000e+02
2.640000000000000000e+02 3.565800000000000000e+04 1.005700000000000000e+05 4.629000000000000000e+03 4.000000000000000000e+00 2.650000000000000000e+02
2.650000000000000000e+02 3.618400000000000000e+04 1.011520000000000000e+05 4.651000000000000000e+03 4.000000000000000000e+00 2.660000000000000000e+02
2.660000000000000000e+02 3.690500000000000000e+04 1.017300000000000000e+05 4.682000000000000000e+03 4.000000000000000000e+00 2.670000000000000000e+02
2.670000000000000000e+02 3.778700000000000000e+04 1.023590000000000000e+05 4.725000000000000000e+03 4.000000000000000000e+00 2.680000000000000000e+02
2.680000000000000000e+02 3.859900000000000000e+04 1.028880000000000000e+05 4.751000000000000000e+03 4.000000000000000000e+00 2.690000000000000000e+02
2.690000000000000000e+02 3.938200000000000000e+04 1.035190000000000000e+05 4.785000000000000000e+03 4.000000000000000000e+00 2.700000000000000000e+02
2.700000000000000000e+02 4.019800000000000000e+04 1.040650000000000000e+05 4.824000000000000000e+03 4.000000000000000000e+00 2.710000000000000000e+02
2.710000000000000000e+02 4.075500000000000000e+04 1.046600000000000000e+05 4.848000000000000000e+03 4.000000000000000000e+00 2.720000000000000000e+02
2.720000000000000000e+02 4.145500000000000000e+04 1.052930000000000000e+05 4.879000000000000000e+03 4.000000000000000000e+00 2.730000000000000000e+02
2.730000000000000000e+02 4.233200000000000000e+04 1.059220000000000000e+05 4.914000000000000000e+03 4.000000000000000000e+00 2.740000000000000000e+02
2.740000000000000000e+02 4.323400000000000000e+04 1.065170000000000000e+05 4.943000000000000000e+03 4.000000000000000000e+00 2.750000000000000000e+02
2.750000000000000000e+02 4.394900000000000000e+04 1.070990000000000000e+05 4.979000000000000000e+03 4.000000000000000000e+00 2.760000000000000000e+02
2.760000000000000000e+02 4.478900000000000000e+04 1.077430000000000000e+05 5.013000000000000000e+03 4.000000000000000000e+00 2.770000000000000000e+02
2.770000000000000000e+02 4.555500000000000000e+04 1.082780000000000000e+05 5.041000000000000000e+03 4.000000000000000000e+00 2.780000000000000000e+02
2.780000000000000000e+02 4.634800000000000000e+04 1.087950000000000000e+05 5.080000000000000000e+03 4.000000000000000000e+00 2.790000000000000000e+02
2.790000000000000000e+02 4.723100000000000000e+04 1.092310000000000000e+05 5.129000000000000000e+03 4.000000000000000000e+00 2.800000000000000000e+02
2.800000000000000000e+02 4.834800000000000000e+04 1.098490000000000000e+05 5.181000000000000000e+03 4.000000000000000000e+00 2.810000000000000000e+02
2.810000000000000000e+02 4.941600000000000000e+04 1.102970000000000000e+05 5.213000000000000000e+03 4.000000000000000000e+00 2.820000000000000000e+02
2.820000000000000000e+02 5.012300000000000000e+04 1.108170000000000000e+05 5.238000000000000000e+03 4.000000000000000000e+00 2.830000000000000000e+02
2.830000000000000000e+02 5.125900000000000000e+04 1.114110000000000000e+05 5.273000000000000000e+03 4.000000000000000000e+00 2.840000000000000000e+02
2.840000000000000000e+02 5.229100000000000000e+04 1.119360000000000000e+05 5.313000000000000000e+03 4.000000000000000000e+00 2.850000000000000000e+02
2.850000000000000000e+02 5.317600000000000000e+04 1.124520000000000000e+05 5.351000000000000000e+03 4.000000000000000000e+00 2.860000000000000000e+02
2.860000000000000000e+02 5.414200000000000000e+04 1.129700000000000000e+05 5.427000000000000000e+03 4.000000000000000000e+00 2.870000000000000000e+02
2.870000000000000000e+02 5.503800000000000000e+04 1.135330000000000000e+05 5.466000000000000000e+03 4.000000000000000000e+00 2.880000000000000000e+02
2.880000000000000000e+02 5.633600000000000000e+04 1.140320000000000000e+05 5.509000000000000000e+03 4.000000000000000000e+00 2.890000000000000000e+02
2.890000000000000000e+02 5.742300000000000000e+04 1.145220000000000000e+05 5.556000000000000000e+03 4.000000000000000000e+00 2.900000000000000000e+02
2.900000000000000000e+02 5.861200000000000000e+04 1.150100000000000000e+05 5.598000000000000000e+03 4.000000000000000000e+00 2.910000000000000000e+02
2.910000000000000000e+02 5.968300000000000000e+04 1.154360000000000000e+05 5.662000000000000000e+03 4.000000000000000000e+00 2.920000000000000000e+02
2.920000000000000000e+02 6.057200000000000000e+04 1.158810000000000000e+05 5.705000000000000000e+03 4.000000000000000000e+00 2.930000000000000000e+02
2.930000000000000000e+02 6.172000000000000000e+04 1.163220000000000000e+05 5.744000000000000000e+03 4.000000000000000000e+00 2.940000000000000000e+02
2.940000000000000000e+02 6.275600000000000000e+04 1.167850000000000000e+05 5.811000000000000000e+03 4.000000000000000000e+00 2.950000000000000000e+02
2.950000000000000000e+02 6.371600000000000000e+04 1.172400000000000000e+05 5.843000000000000000e+03 4.000000000000000000e+00 2.960000000000000000e+02
2.960000000000000000e+02 6.482000000000000000e+04 1.177040000000000000e+05 5.924000000000000000e+03 4.000000000000000000e+00 2.970000000000000000e+02
2.970000000000000000e+02 6.572000000000000000e+04 1.181750000000000000e+05 5.943000000000000000e+03 4.000000000000000000e+00 2.980000000000000000e+02
2.980000000000000000e+02 6.709100000000000000e+04 1.186310000000000000e+05 5.997000000000000000e+03 4.000000000000000000e+00 2.990000000000000000e+02
2.990000000000000000e+02 6.817200000000000000e+04 1.191690000000000000e+05 6.053000000000000000e+03 4.000000000000000000e+00 3.000000000000000000e+02
